experiment,time,CO2_ppm,A_zsat,I_zsat,P_zsat,A_zcc,I_zcc,P_zcc,A_deep_CO3,I_deep_CO3,P_deep_CO3,A_deep_DIC,I_deep_DIC,P_deep_DIC,A_deep_TA,I_deep_TA,P_deep_TA,H_DIC,H_TA,deep temperature,surface temperature,high-deep mixing (Atlantic),high-deep mixing (Indian),high-deep mixing (Pacific),thermohaline circulation:,thermohaline upwelling (Atlantic),thermohaline upwelling (Indian),high-lat PO4 export constant
control,29700.0,280.27553086924473,4668,3467,2930,4907,3751,3439,105.50247290383729,83.29213142501601,74.93099228076622,2208.259872839043,2287.561969144546,2342.627658400897,2343.264099137033,2379.377014411692,2415.667596151149,2140.7454483559677,2323.255338697695,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,29800.0,280.27558205458416,4668,3467,2930,4907,3751,3439,105.50243191791787,83.29121120326656,74.93092876935442,2208.259631023483,2287.560168059465,2342.627358371992,2343.263798061524,2379.373568408605,2415.667183104823,2140.744976841096,2323.254744953451,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,29900.0,280.2755396728027,4668,3467,2930,4907,3751,3439,105.50241178195373,83.29269476594335,74.93097104391671,2208.2594820832537,2287.5627292141808,2342.627280560368,2343.2636216077904,2379.3788301182058,2415.6671948736025,2140.7451586445213,2323.2550107127363,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,30000.0,280.2755460463207,4668,3467,2930,4907,3751,3439,105.50238509659356,83.29180073559684,74.93094798662266,2208.2592871896454,2287.560951803013,2342.6270706966634,2343.2633898137547,2379.375424196852,2415.666948250861,2140.744795689968,2323.254573963694,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,30100.0,280.2754671637106,4668,3467,2930,4907,3751,3439,105.50237952422258,83.29312226399969,74.93101516764305,2208.259180577398,2287.563228394267,2342.6270522945697,2343.2632786617,2379.3801073044124,2415.667065996211,2140.745005098771,2323.2548942614644,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,30200.0,280.2754453753619,4668,3467,2930,4907,3751,3439,105.50236657961878,83.29211112749147,74.93100642845445,2208.259021510778,2287.5612506791376,2342.626880578969,2343.2631045418216,2379.376290946924,2415.666884075428,2140.744656307544,2323.254491137911,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,30300.0,280.2754850805162,4668,3467,2930,4907,3751,3439,105.50233955650631,83.29117804120106,74.93093622010666,2208.2587950365523,2287.5594250374525,2342.626581719605,2343.262841920264,2379.3727974666576,2415.6664587956266,2140.744184765837,2323.2539045117574,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,30400.0,280.2754339048679,4668,3467,2930,4907,3751,3439,105.50233087864014,83.29265435104932,74.93097250855017,2208.2586579528784,2287.5619704891765,2342.6265042218074,2343.262696321769,2379.3780306511458,2415.666458937285,2140.744367304182,2323.25417662618,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,30500.0,280.27543353605887,4668,3467,2930,4907,3751,3439,105.50231357852994,83.2917568223981,74.93094426087859,2208.2584723641244,2287.560183053328,2342.6262943023994,2343.2624894121545,2379.374608262928,2415.6662019231294,2140.744005630463,2323.2537456020027,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,30600.0,280.2753494449525,4668,3467,2930,4907,3751,3439,105.502315690608,83.29307700785395,74.93100707500403,2208.2583732111502,2287.562454247903,2342.626275822344,2343.2623984817283,2379.3792844425197,2415.6663109003625,2140.7442168026905,2323.254071244445,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,30700.0,280.27532362276463,4668,3467,2930,4907,3751,3439,105.50230903186704,83.29206641856986,74.93099472413071,2208.258220225914,2287.560473207327,2342.626104117854,2343.2622408846896,2379.375465289994,2415.6661217980736,2140.7438699065256,2323.253672888369,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,30800.0,280.27522038971176,4668,3468,2930,4907,3751,3439,105.50232093612313,83.29330579065928,74.93106628759433,2208.258147567401,2287.562608438772,2342.626109519863,2343.262191972512,2379.379860320344,2415.66627084546,2140.744086839383,2323.25401674342,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,30900.0,280.2751804163126,4668,3467,2930,4907,3751,3439,105.50232286909556,83.29223774418172,74.93105797263958,2208.2580149981686,2287.560532204454,2342.625951888874,2343.26206853326,2379.3758427616885,2415.666103116489,2140.7437395900047,2323.2536264184173,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,31000.0,280.27520666525953,4668,3467,2930,4907,3751,3439,105.50230827601932,83.2912651097645,74.93098585562835,2208.2578085472014,2287.5586387149283,2342.625660674751,2343.2618462305404,2379.37221084916,2415.6656812733254,2140.743266344295,2323.253045934487,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,31100.0,280.27514563786235,4668,3467,2930,4907,3751,3439,105.50230983444952,83.29271451352479,74.93101898338372,2208.2576861920597,2287.561137601857,2342.6255866531515,2343.2617321497714,2379.3773495719456,2415.665678404126,2140.743445850208,2323.25332045966,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,31200.0,280.2751381772488,4668,3467,2930,4907,3751,3439,105.5023008626448,83.29179902033364,74.9309870074955,2208.257511181536,2287.559317815036,2342.6253775609225,2343.261549540259,2379.3738623798567,2415.6654147347285,2140.743080869274,2323.252889849403,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,31300.0,280.2750490991482,4668,3467,2930,4907,3751,3439,105.50230968182514,83.29310719134313,74.93104596164353,2208.257419470825,2287.5615666387607,2342.6253583051007,2343.261477149453,2379.378494694021,2415.665515274839,2140.7432890416176,2323.253214981792,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,31400.0,280.27501989156195,4668,3467,2930,4907,3751,3439,105.5023083723266,83.29208877925619,74.93102988030148,2208.2572716200534,2287.559570095781,2342.625184918372,2343.261333572412,2379.3746461210194,2415.66531713552,2140.7429396450434,2323.25281572024,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,31500.0,280.27505426347994,4668,3467,2930,4907,3751,3439,105.5022907179676,83.29115181036867,74.9309532953651,2208.257053669484,2287.557732432172,2342.62488412302,2343.2610950584376,2379.37113428484,2415.664877312922,2140.742468096787,2323.252232371728,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,31600.0,280.2749993116207,4668,3467,2930,4907,3751,3439,105.50228955524835,83.29262676827645,74.93098416221152,2208.2569231435955,2287.5602704612998,2342.624804745452,2343.2609685294337,2379.376358224898,2415.664864870439,2140.74265104499,2323.2525072912485,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,31700.0,280.2749963383633,4668,3467,2930,4907,3751,3439,105.50227825545262,83.29172952274448,74.9309513669953,2208.256742648921,2287.5584781904363,2342.6245931342214,2343.2607767104278,2379.3729314546536,2415.6645971906964,2140.7422899366047,2323.25207852845,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,31800.0,280.2749105122132,4668,3467,2930,4907,3751,3439,105.50228513618322,83.29305067065697,74.93101041262291,2208.25664748888,2287.560746473629,2342.624573218872,2343.2606977193227,2379.3776066469577,2415.6646972988474,2140.742501725341,2323.2524059532466,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,31900.0,280.2748835952356,4668,3467,2930,4907,3751,3439,105.502282247159,83.2920414602688,74.93099497074935,2208.2564976537465,2287.5587637956937,2342.6244003514184,2343.26054955412,2379.373788530806,2415.6645009365243,2140.7421554092944,2323.252008941084,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,32000.0,280.2747797337386,4668,3468,2930,4907,3751,3439,105.50229711353664,83.29328238178505,74.93106402094558,2208.256427488393,2287.56089821279,2342.624404848178,2343.2605080699723,2379.3781856972123,2415.664644119313,2140.742372834971,2323.252353748686,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,32100.0,280.27473946837074,4668,3467,2930,4907,3751,3439,105.50230135781122,83.2922158840489,74.93105367655086,2208.256296891205,2287.5588216732995,2342.624246539022,2343.260390451964,2379.3741707593854,2415.664471705525,2140.742025966249,2323.2519640370406,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,32200.0,280.274765664212,4668,3467,2930,4907,3751,3439,105.50228855333953,83.29124470454789,74.93097993027507,2208.256091993433,2287.5569281834414,2342.623954837461,2343.260172679701,2379.370541578505,2415.664046155648,2140.741552986312,2323.2513838834543,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,32300.0,280.274704750484,4668,3467,2930,4907,3751,3439,105.50229148217863,83.29269541794356,74.93101175586429,2208.2559708517374,2287.559427239716,2342.623880482613,2343.260062092239,2379.375682920637,2415.6640403774804,2140.741732651689,2323.2516585110534,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,32400.0,280.2746975176488,4668,3467,2930,4907,3751,3439,105.50228354749916,83.29178106275648,74.93097874211875,2208.2557967776406,2287.5576076982416,2342.6236711772176,2343.2598821435863,2379.3721981009635,2415.663774439756,2140.7413677381423,2323.2512278248973,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,32500.0,280.2746087521737,4668,3467,2930,4907,3751,3439,105.50229313703782,83.29309021173773,74.93103686054255,2208.2557057673225,2287.5598565156542,2342.623651777752,2343.259811733589,2379.376831941121,2415.663873179457,2140.7415758567663,2323.251552683816,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,32600.0,280.2745798935195,4668,3467,2930,4907,3751,3439,105.50229239107824,83.29207247397719,74.93102012495588,2208.2555584442343,2287.557860558756,2342.6234783405444,2343.2596696200767,2379.3729857820517,2415.663673690565,2140.741226436058,2323.2511531656805,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,32700.0,280.2746146420752,4668,3467,2930,4907,3751,3439,105.5022751364497,83.2911363016538,74.93094301741478,2208.2553408738486,2287.556023090218,2342.6231775375686,2343.2594321496395,2379.3694753289783,2415.6632328205724,2140.74075478689,2323.250569450158,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,32800.0,280.27456009020943,4668,3467,2930,4907,3751,3439,105.50227424322884,83.29261178076209,74.93097345541892,2208.2552106000203,2287.558561024645,2342.623098160458,2343.2593063198806,2379.3746998677148,2415.6632195244524,2140.7409375599022,2323.250843898599,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,32900.0,280.27455750997024,4668,3467,2930,4907,3751,3439,105.50226311567582,83.29171480972138,74.93094032496322,2208.2550302750933,2287.5567692239733,2342.622886594455,2343.25911495588,2379.3712746523947,2415.6629512210143,2140.740576346658,2323.250414756015,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,33000.0,280.2744720835077,4668,3467,2930,4907,3751,3439,105.50227009032815,83.29303641729913,74.93099908768981,2208.2549352037736,2287.559037333805,2342.6228667113896,2343.259036208913,2379.3759499734592,2415.663050796232,2140.740787944703,2323.2507416910053,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,33100.0,280.27444554928826,4668,3467,2930,4907,3751,3439,105.50226723893152,83.29202730588426,74.93098342258355,2208.2547854128143,2287.557055028581,2342.622693903725,2343.2588881494703,2379.372132960685,2415.662854046893,2140.740441517503,2323.250344297177,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,33200.0,280.274342071118,4668,3468,2930,4907,3751,3439,105.5022820969212,83.29326852930772,74.93105227535688,2208.2547152416214,2287.559189190966,2342.622698435431,2343.2588466448783,2379.376529883446,2415.662996869325,2140.7406587568767,2323.250688629495,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,33300.0,280.27430216868004,4668,3467,2930,4907,3751,3439,105.50228630186965,83.29220200206287,74.93104177264345,2208.2545846193107,2287.557112958224,2342.622540180961,2343.25872893538,2379.372515746178,2415.6628241927915,2140.740311789078,2323.250298561968,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,33400.0,280.2743287176571,4668,3467,2930,4907,3751,3439,105.50227343391155,83.29123101163952,74.93096788670987,2208.2543796758737,2287.5552194042325,2342.622248523204,2343.2585110108457,2379.368886561473,2415.662398406382,2140.739838682113,2323.2497180227165,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,33500.0,280.27426815660544,4668,3467,2930,4907,3751,3439,105.50227627941018,83.29268173943676,74.93099957747697,2208.254258464809,2287.5577181376225,2342.622174182438,2343.258400214625,2379.3740273340586,2415.662392372515,2140.740018183022,2323.2499922187853,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,33600.0,280.274261255303,4668,3467,2930,4907,3751,3439,105.5022682509577,83.29176724140214,74.93096645308574,2208.2540843242004,2287.5558988742955,2342.6219649107065,2343.2582200422507,2379.3705431036637,2415.662126246891,2140.7396532018943,2323.249561232612,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,33700.0,280.274172810765,4668,3467,2930,4907,3751,3439,105.50227773869152,83.29307650229251,74.93102446936282,2208.253993245452,2287.558147638305,2342.6219455376104,2343.258149393,2379.375176835701,2415.662224807947,2140.7398612329216,2323.2498857719866,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,33800.0,280.2741442743607,4668,3467,2930,4907,3751,3439,105.5022768830612,83.29205874156861,74.93100762661658,2208.253845842872,2287.556151317498,2342.6217720967497,2343.2580070162685,2379.371329922423,2415.6620251013824,2140.7395116798143,2323.2494858782093,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,33900.0,280.27436871961555,4668,3467,2930,4907,3751,3439,105.50221374339684,83.28818049112401,74.93073437608808,2208.253426641258,2287.548945563624,2342.621059317617,2343.257498148854,2379.357132822244,2415.660798254198,2140.7381098416386,2323.2476470361926,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,34000.0,280.2748144805752,4668,3467,2930,4907,3750,3439,105.50207873487248,83.28504888758471,74.93028519412569,2208.252744057763,2287.543045439347,2342.619960967222,2343.256614866519,2379.345632496024,2415.65885482812,2140.7364661381976,2323.2453880016064,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,34100.0,280.27543054619247,4668,3467,2930,4907,3750,3439,105.50187366395262,83.28270324638507,74.92973294447553,2208.2518424764285,2287.538474963741,2342.6186189930663,2343.25540277515,2379.3368767947786,2415.656475087516,2140.734754199133,2323.242946856112,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,34200.0,280.2761734105019,4668,3467,2930,4907,3750,3439,105.50160484426064,83.28092135954562,74.92912659181793,2208.250768974674,2287.5348408003297,2342.617130952192,2343.2539176808714,2379.330070292664,2415.65384916205,2140.7330315296595,2323.2404175277866,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,34300.0,280.2770084564609,4668,3467,2930,4907,3750,3439,105.50128070200644,83.27954109764491,74.92849827334526,2208.2495675593545,2287.5318653906984,2342.6155631634747,2343.252216035792,2379.324644535672,2415.651104002035,2140.731332140834,2323.237860823079,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,34400.0,280.2779088124116,4668,3467,2930,4907,3750,3439,105.50091023126058,83.27844584711248,74.92786847260483,2208.2482761727188,2287.529354224738,2342.613960049149,2343.2503494499824,2379.3201955202526,2415.648322557834,2140.72967330603,2323.235313153963,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,34500.0,280.2786413186392,4668,3467,2930,4907,3750,3439,105.5005532828531,83.27756928157291,74.9285644548419,2208.24714676577,2287.5272545804446,2342.6149092397936,2343.2486612887683,2379.3165489790517,2415.650632952218,2140.7290819076084,2323.2341789647744,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,34600.0,280.27936479512925,4668,3467,2930,4907,3750,3439,105.50105653052164,83.27700350201397,74.92791053687267,2208.247456907783,2287.5257195134527,2342.613242548479,2343.249826437772,2379.314026156453,2415.647723211614,2140.727962349344,2323.2323922106543,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,34700.0,280.2799403773119,4668,3466,2930,4907,3750,3439,105.50059502995416,83.27649840482091,74.92850064169374,2208.246278306717,2287.5243313321944,2342.613994562965,2343.2479015652675,2379.3117539037703,2415.649633762568,2140.7275116503365,2323.231519468808,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,34800.0,280.2805323948692,4668,3466,2930,4907,3750,3439,105.50095583723945,83.27618091363989,74.92777453846675,2208.2464573972165,2287.523296334941,2342.612199043112,2343.24869799458,2379.3101729088494,2415.6464579607955,2140.726480412227,2323.2299164717538,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,34900.0,280.2809495510402,4668,3467,2930,4907,3750,3439,105.50131494574136,83.2768545430708,74.92840765804425,2208.2467521049653,2287.524093626958,2342.613057248767,2343.2495919220287,2379.3122058959666,2415.6485583972435,2140.726731657396,2323.229997487996,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,35000.0,280.2811627538801,4668,3466,2930,4907,3750,3439,105.50157594063722,83.27651217441881,74.92904158899587,2208.2470322159056,2287.5231368126256,2342.613936869963,2343.2503039217813,2379.3106435241143,2415.6506571608643,2140.726919121901,2323.230113279583,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,35100.0,280.2812415409339,4668,3467,2930,4907,3750,3439,105.50176563258758,83.27793452974957,74.92895014711567,2208.2472621982,2287.525433279545,2342.613468997955,2343.250846717099,2379.3155094436306,2415.6500279383554,2140.7270255473773,2323.2302106936386,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,35200.0,280.28140404230186,4668,3467,2930,4907,3750,3439,105.50186521502545,83.27738753612964,74.92821663618986,2208.247268181371,2287.5242098045123,2342.611764998413,2343.251021558241,2379.313308407529,2415.6469264536177,2140.7262496866542,2323.2291692288422,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,35300.0,280.2814678923626,4668,3467,2930,4907,3750,3439,105.50194358607608,83.27699791491148,74.9287602611135,2208.2473005770544,2287.523319123135,2342.6125549048666,2343.25118599484,2379.3117289447105,2415.6487806997384,2140.726386262382,2323.229315215954,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,35400.0,280.2816490122452,4668,3466,2930,4907,3750,3439,105.50196422434014,83.27671022128605,74.92800491316216,2208.247150351514,2287.522601196175,2342.610829038111,2343.251077092939,2379.3105050712493,2415.6456132575336,2140.725583392627,2323.228230692524,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
control,35500.0,280.28153446790225,4668,3467,2930,4907,3750,3439,105.50202666492936,83.27949823675903,74.92873988906848,2208.2472617040844,2287.527521758141,2342.6120420214456,2343.251290414786,2379.3204771560963,2415.6482547637816,2140.7266406221947,2323.229615007314,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,1.8
